날짜,요일,월,분기,카테고리,제품명,판매수량,단가,할인율,판매가격,매출액,원가,이익,마케팅_캠페인,주차,이익률,판매단가,원가율
2023-01-02,월,1,1,과일,포도,33,3919,0,3919.0,129327.0,57066.351343070666,72260.64865692933,없음,1,55.874371675620196,3919.0,44.125628324379804
2023-01-02,월,1,1,과일,수박,26,2438,0,2438.0,63388.0,42039.03607963409,21348.96392036591,없음,1,33.679819398570565,2438.0,66.32018060142943
2023-01-02,월,1,1,과일,멜론,30,1623,0,1623.0,48690.0,27585.818255033344,21104.181744966656,없음,1,43.343975652016134,1623.0,56.656024347983866
2023-01-02,월,1,1,채소,양파,16,952,0,952.0,15232.0,10207.350354013552,5024.649645986447,온라인 광고,1,32.9874582851001,952.0,67.01254171489988
2023-01-02,월,1,1,채소,감자,19,2755,0,2755.0,52345.0,35025.77096716529,17319.229032834708,없음,1,33.08669220142269,2755.0,66.9133077985773
2023-01-02,월,1,1,채소,당근,38,1127,0,1127.0,42826.0,18211.41344226339,24614.58655773661,없음,1,57.47580105014853,1127.0,42.524198949851474
2023-01-02,월,1,1,채소,토마토,18,753,0,753.0,13554.0,5458.99705128354,8095.00294871646,없음,1,59.72408845150111,753.0,40.2759115484989
2023-01-02,월,1,1,채소,오이,27,2419,0,2419.0,65313.0,32108.468943202013,33204.53105679799,없음,1,50.83908418966819,2419.0,49.16091581033181
2023-01-02,월,1,1,채소,상추,11,2204,0,2204.0,24244.0,10977.139547772867,13266.860452227133,없음,1,54.722242419679645,2204.0,45.277757580320355
2023-01-02,월,1,1,채소,시금치,12,2027,0,2027.0,24324.0,14470.101190927331,9853.898809072669,없음,1,40.51101302858358,2027.0,59.48898697141642
2023-01-02,월,1,1,육류,소고기,14,15927,0,15927.0,222978.0,95457.42371423171,127520.57628576829,없음,1,57.18975696515722,15927.0,42.81024303484277
2023-01-02,월,1,1,육류,닭고기,19,9893,0,9893.0,187967.0,111564.24309523974,76402.75690476026,없음,1,40.64689913908307,9893.0,59.35310086091694
2023-01-02,월,1,1,육류,오리고기,33,6069,0,6069.0,200277.0,135078.68864405423,65198.31135594577,온라인 광고,1,32.55406829338654,6069.0,67.44593170661346
2023-01-02,월,1,1,해산물,조개,36,13729,0,13729.0,494244.0,327788.5129685881,166455.4870314119,없음,1,33.67880784216134,13729.0,66.32119215783867
2023-01-02,월,1,1,해산물,게,40,10343,16,8688.119999999999,347524.8,169619.0540878947,177905.74591210522,할인 프로모션,1,51.1922446720652,8688.119999999999,48.807755327934785
2023-01-02,월,1,1,유제품,우유,56,2024,16,1700.16,95208.96,52408.23745206653,42800.72254793346,할인 프로모션,1,44.95451115938401,1700.16,55.045488840615974
2023-01-02,월,1,1,유제품,치즈,31,5995,0,5995.0,185845.0,77168.52329530503,108676.47670469496,없음,1,58.476944068818085,5995.0,41.523055931181915
2023-01-02,월,1,1,유제품,요거트,33,7419,0,7419.0,244827.0,140404.3776239011,104422.62237609892,없음,1,42.65159577011479,7419.0,57.34840422988522
2023-01-02,월,1,1,유제품,버터,26,4761,0,4761.0,123786.0,60155.33863078555,63630.66136921445,없음,1,51.40376243615147,4761.0,48.59623756384853
2023-01-02,월,1,1,유제품,크림,25,5354,0,5354.0,133850.0,68003.45520586926,65846.54479413074,없음,1,49.19428075766211,5354.0,50.80571924233789
2023-01-02,월,1,1,베이커리,식빵,50,4051,0,4051.0,202550.0,139673.5274736951,62876.47252630489,없음,1,31.042445088276914,4051.0,68.95755491172308
2023-01-02,월,1,1,베이커리,크로와상,39,5142,0,5142.0,200538.0,122298.83391684944,78239.16608315056,없음,1,39.01463367698419,5142.0,60.98536632301581
2023-01-02,월,1,1,베이커리,베이글,58,1635,0,1635.0,94830.0,58261.51611881545,36568.48388118455,없음,1,38.562146874601446,1635.0,61.437853125398554
2023-01-02,월,1,1,베이커리,머핀,25,4675,0,4675.0,116875.0,72837.99517015649,44037.00482984352,없음,1,37.67872071002654,4675.0,62.32127928997346
2023-01-02,월,1,1,베이커리,케이크,41,3838,0,3838.0,157358.0,83162.81274428764,74195.18725571236,없음,1,47.15056575179677,3838.0,52.84943424820323
2023-01-03,화,1,1,과일,사과,14,1512,0,1512.0,21168.0,11276.313599684408,9891.686400315592,없음,1,46.72943310806686,1512.0,53.27056689193314
2023-01-03,화,1,1,과일,바나나,35,1487,0,1487.0,52045.0,35410.59564746355,16634.404352536447,없음,1,31.961580079808716,1487.0,68.03841992019129
2023-01-03,화,1,1,과일,오렌지,13,2470,0,2470.0,32110.0,17040.837032964122,15069.162967035878,시즌 특별전,1,46.92981303966327,2470.0,53.07018696033673
2023-01-03,화,1,1,과일,딸기,27,2679,0,2679.0,72333.0,32375.81204919729,39957.18795080271,없음,1,55.24060657072527,2679.0,44.75939342927473
2023-01-03,화,1,1,과일,포도,20,2092,0,2092.0,41840.0,17917.858516746965,23922.141483253035,없음,1,57.1752903519432,2092.0,42.824709648056796
2023-01-03,화,1,1,과일,수박,40,2227,0,2227.0,89080.0,36090.6132853517,52989.3867146483,포인트 적립,1,59.48516694504748,2227.0,40.51483305495251
2023-01-03,화,1,1,과일,멜론,27,2312,0,2312.0,62424.0,33671.63942968269,28752.36057031731,없음,1,46.059785611811655,2312.0,53.940214388188345
2023-01-03,화,1,1,채소,양파,48,2989,0,2989.0,143472.0,78954.35826752703,64517.64173247297,없음,1,44.96880348254222,2989.0,55.03119651745778
2023-01-03,화,1,1,채소,감자,14,835,0,835.0,11690.0,6928.964408669548,4761.035591330452,없음,1,40.727421653810545,835.0,59.27257834618946
2023-01-03,화,1,1,채소,당근,43,2187,0,2187.0,94041.0,56720.87642581139,37320.12357418861,없음,1,39.68494972851055,2187.0,60.31505027148945
2023-01-03,화,1,1,채소,토마토,43,2136,0,2136.0,91848.0,53986.59204584677,37861.40795415323,없음,1,41.22180989695282,2136.0,58.77819010304718
2023-01-03,화,1,1,채소,오이,17,784,0,784.0,13328.0,5608.534225419262,7719.465774580738,시즌 특별전,1,57.91916097374503,784.0,42.08083902625497
2023-01-03,화,1,1,채소,상추,32,1253,0,1253.0,40096.0,24254.15187607067,15841.848123929329,없음,1,39.5097967975093,1253.0,60.4902032024907
2023-01-03,화,1,1,채소,시금치,24,2125,0,2125.0,51000.0,25611.555912802876,25388.444087197127,없음,1,49.7812629160728,2125.0,50.21873708392721
2023-01-03,화,1,1,육류,소고기,17,14708,0,14708.0,250036.0,170273.12718921807,79762.87281078193,없음,1,31.900555444328788,14708.0,68.09944455567121
2023-01-03,화,1,1,육류,닭고기,18,6122,0,6122.0,110196.0,57719.04525747947,52476.95474252053,없음,1,47.6214696926572,6122.0,52.3785303073428
2023-01-03,화,1,1,육류,양고기,27,11806,0,11806.0,318762.0,216511.819987213,102250.180012787,없음,1,32.07728023189308,11806.0,67.92271976810693
2023-01-03,화,1,1,해산물,참치,29,10400,0,10400.0,301600.0,197289.51167776893,104310.48832223105,없음,1,34.58570567713231,10400.0,65.41429432286769
2023-01-03,화,1,1,해산물,새우,27,7946,0,7946.0,214542.0,117549.21320090358,96992.78679909642,없음,1,45.20923026684584,7946.0,54.79076973315416
2023-01-03,화,1,1,해산물,오징어,29,10192,0,10192.0,295568.0,167324.27113272308,128243.72886727692,없음,1,43.388908429625985,10192.0,56.611091570374015
2023-01-03,화,1,1,유제품,우유,17,2453,0,2453.0,41701.0,24414.493437505414,17286.506562494582,없음,1,41.45345810051217,2453.0,58.54654189948781
2023-01-03,화,1,1,유제품,요거트,29,4736,0,4736.0,137344.0,64547.34291372231,72796.6570862777,없음,1,53.00315782726417,4736.0,46.99684217273584
2023-01-03,화,1,1,유제품,버터,16,1999,0,1999.0,31984.0,15064.641770418282,16919.358229581718,없음,1,52.89944418953764,1999.0,47.10055581046236
2023-01-03,화,1,1,유제품,크림,22,4641,0,4641.0,102102.0,62532.81492943076,39569.18507056924,온라인 광고,1,38.75456413250401,4641.0,61.24543586749599
2023-01-03,화,1,1,베이커리,식빵,28,5186,0,5186.0,145208.0,68918.22110495398,76289.77889504602,없음,1,52.53827536709136,5186.0,47.461724632908634
2023-01-03,화,1,1,베이커리,크로와상,27,5748,0,5748.0,155196.0,80944.12291803864,74251.87708196136,없음,1,47.843937396557486,5748.0,52.15606260344251
2023-01-03,화,1,1,베이커리,베이글,24,2384,0,2384.0,57216.0,35660.64424910032,21555.35575089968,없음,1,37.67365029170106,2384.0,62.326349708298935
2023-01-03,화,1,1,베이커리,머핀,14,2214,0,2214.0,30996.0,16840.575227317062,14155.424772682938,없음,1,45.66855327359317,2214.0,54.33144672640683
2023-01-03,화,1,1,베이커리,케이크,36,1133,0,1133.0,40788.0,26130.129614790727,14657.870385209271,포인트 적립,1,35.93672252919798,1133.0,64.06327747080202
2023-01-04,수,1,1,과일,사과,30,1079,0,1079.0,32370.0,18072.50547033705,14297.494529662945,없음,1,44.16896672741101,1079.0,55.83103327258898
2023-01-04,수,1,1,과일,바나나,24,2682,0,2682.0,64368.0,44464.81968381905,19903.18031618095,1+1 이벤트,1,30.92092393142703,2682.0,69.07907606857296
2023-01-04,수,1,1,과일,오렌지,19,2166,0,2166.0,41154.0,22073.45489383588,19080.54510616412,없음,1,46.36376805696681,2166.0,53.63623194303319
2023-01-04,수,1,1,과일,딸기,13,2035,0,2035.0,26455.0,18190.74165639237,8264.258343607631,1+1 이벤트,1,31.238927777764623,2035.0,68.76107222223537
2023-01-04,수,1,1,과일,포도,23,1667,0,1667.0,38341.0,19197.26276331411,19143.73723668589,포인트 적립,1,49.93019805609111,1667.0,50.0698019439089
2023-01-04,수,1,1,과일,수박,28,4387,0,4387.0,122836.0,70642.59464659412,52193.40535340588,없음,1,42.49031664447383,4387.0,57.509683355526164
2023-01-04,수,1,1,과일,멜론,26,2946,0,2946.0,76596.0,46681.31839411692,29914.68160588308,없음,1,39.05514857940764,2946.0,60.94485142059235
2023-01-04,수,1,1,채소,양파,25,1424,0,1424.0,35600.0,15662.417137389646,19937.582862610358,없음,1,56.00444624328752,1424.0,43.99555375671249
2023-01-04,수,1,1,채소,감자,72,755,14,649.3,46749.6,27302.914513175936,19446.685486824063,할인 프로모션,1,41.59754412192631,649.3,58.40245587807369
2023-01-04,수,1,1,채소,당근,12,1376,0,1376.0,16512.0,7421.322995968248,9090.677004031751,없음,1,55.05497216588997,1376.0,44.94502783411002
2023-01-04,수,1,1,채소,토마토,41,1762,0,1762.0,72242.0,32156.725114130324,40085.27488586967,없음,1,55.48749326689415,1762.0,44.512506733105845
2023-01-04,수,1,1,채소,오이,28,1188,0,1188.0,33264.0,21671.449810053386,11592.550189946614,없음,1,34.85013885866587,1188.0,65.14986114133413
2023-01-04,수,1,1,채소,상추,36,904,0,904.0,32544.0,13568.005248902333,18975.99475109767,없음,1,58.3087351004722,904.0,41.691264899527816
2023-01-04,수,1,1,채소,시금치,15,2168,0,2168.0,32520.0,22731.18898249302,9788.81101750698,없음,1,30.100894887782843,2168.0,69.89910511221716
2023-01-04,수,1,1,육류,소고기,37,9178,0,9178.0,339586.0,161033.18574356966,178552.81425643034,없음,1,52.57955694770406,9178.0,47.42044305229593
2023-01-04,수,1,1,육류,돼지고기,20,9780,0,9780.0,195600.0,113810.32754957765,81789.67245042235,없음,1,41.8147609664736,9780.0,58.1852390335264
2023-01-04,수,1,1,육류,닭고기,10,8419,0,8419.0,84190.0,40461.86087851319,43728.13912148681,없음,1,51.93982553924078,8419.0,48.06017446075922
2023-01-04,수,1,1,해산물,연어,43,7673,0,7673.0,329939.0,211660.2897670012,118278.7102329988,없음,1,35.84865997441915,7673.0,64.15134002558085
2023-01-04,수,1,1,해산물,조개,49,9327,0,9327.0,457023.0,298265.7434298287,158757.25657017127,1+1 이벤트,1,34.73725754943871,9327.0,65.26274245056129
2023-01-04,수,1,1,유제품,우유,11,5323,0,5323.0,58553.0,29421.065198558623,29131.934801441374,없음,1,49.753103686303646,5323.0,50.24689631369634
2023-01-04,수,1,1,유제품,치즈,27,4945,0,4945.0,133515.0,81350.72583064374,52164.27416935626,없음,1,39.069972789092056,4945.0,60.930027210907944
2023-01-04,수,1,1,유제품,요거트,12,4766,0,4766.0,57192.0,37877.99173705014,19314.008262949857,없음,1,33.77047185436749,4766.0,66.22952814563251
2023-01-04,수,1,1,유제품,버터,31,4622,0,4622.0,143282.0,59069.521122768085,84212.47887723192,없음,1,58.773941512005635,4622.0,41.226058487994365
2023-01-04,수,1,1,유제품,크림,13,7024,0,7024.0,91312.0,51556.08769430407,39755.91230569593,없음,1,43.53854072377774,7024.0,56.46145927622226
2023-01-04,수,1,1,베이커리,식빵,12,3593,0,3593.0,43116.0,18911.734782326235,24204.265217673765,없음,1,56.137548051010675,3593.0,43.862451948989325
2023-01-04,수,1,1,베이커리,크로와상,28,3296,0,3296.0,92288.0,50236.38383800016,42051.616161999846,없음,1,45.565638178311204,3296.0,54.4343618216888
2023-01-04,수,1,1,베이커리,베이글,35,3878,0,3878.0,135730.0,69654.70721869195,66075.29278130805,없음,1,48.681421042737824,3878.0,51.318578957262176
2023-01-04,수,1,1,베이커리,머핀,29,5720,0,5720.0,165880.0,96074.94648535924,69805.05351464075,없음,1,42.08165753233708,5720.0,57.91834246766291
2023-01-04,수,1,1,베이커리,케이크,28,1525,0,1525.0,42700.0,24999.84362330309,17700.15637669691,없음,1,41.45235685409112,1525.0,58.54764314590888
2023-01-05,목,1,1,과일,사과,27,3713,0,3713.0,100251.0,41203.6583318956,59047.3416681044,없음,1,58.89950391328206,3713.0,41.10049608671794
2023-01-05,목,1,1,과일,바나나,14,3410,0,3410.0,47740.0,26716.929335969853,21023.070664030147,없음,1,44.03659544204053,3410.0,55.96340455795947
2023-01-05,목,1,1,과일,오렌지,21,4086,0,4086.0,85806.0,37021.92111104581,48784.07888895419,없음,1,56.85392500402558,4086.0,43.14607499597442
2023-01-05,목,1,1,과일,딸기,37,2296,0,2296.0,84952.0,39369.67932711114,45582.32067288886,없음,1,53.656559790103664,2296.0,46.34344020989634
2023-01-05,목,1,1,과일,포도,25,4596,0,4596.0,114900.0,66421.13187400806,48478.86812599194,없음,1,42.19222639337853,4596.0,57.80777360662146
2023-01-05,목,1,1,과일,수박,11,2169,0,2169.0,23859.0,10165.749346043352,13693.250653956648,없음,1,57.39239135737729,2169.0,42.607608642622715
2023-01-05,목,1,1,과일,멜론,27,4440,0,4440.0,119880.0,68252.18702328426,51627.81297671574,없음,1,43.06624372432077,4440.0,56.93375627567924
2023-01-05,목,1,1,채소,양파,48,2261,0,2261.0,108528.0,51366.947776880406,57161.0522231196,없음,1,52.66940533606037,2261.0,47.330594663939635
2023-01-05,목,1,1,채소,감자,13,2824,0,2824.0,36712.0,16368.32941532056,20343.67058467944,없음,1,55.41422582447003,2824.0,44.58577417552996
2023-01-05,목,1,1,채소,당근,13,2897,0,2897.0,37661.0,17023.22689171873,20637.77310828127,포인트 적립,1,54.79879214115736,2897.0,45.20120785884264
2023-01-05,목,1,1,채소,토마토,18,1563,0,1563.0,28134.0,17136.094134665072,10997.905865334928,없음,1,39.091156129007345,1563.0,60.90884387099265
2023-01-05,목,1,1,채소,오이,31,2255,0,2255.0,69905.0,47201.162099823225,22703.83790017677,없음,1,32.478131607434044,2255.0,67.52186839256595
2023-01-05,목,1,1,채소,상추,30,2521,28,1815.12,54453.6,35191.09869435102,19262.501305648977,할인 프로모션,1,35.37415580539942,1815.12,64.62584419460057
2023-01-05,목,1,1,채소,시금치,11,1958,0,1958.0,21538.0,14033.61734480114,7504.382655198859,없음,1,34.842523238921245,1958.0,65.15747676107875
2023-01-05,목,1,1,육류,소고기,13,15002,0,15002.0,195026.0,89683.11140332495,105342.88859667504,없음,1,54.0147921798504,15002.0,45.98520782014959
2023-01-05,목,1,1,육류,돼지고기,24,11233,0,11233.0,269592.0,169932.96340589333,99659.03659410668,없음,1,36.96661495671484,11233.0,63.033385043285165
2023-01-05,목,1,1,육류,양고기,41,5260,0,5260.0,215660.0,90364.23383964712,125295.76616035288,없음,1,58.098750885816976,5260.0,41.901249114183024
2023-01-05,목,1,1,육류,오리고기,12,13512,0,13512.0,162144.0,71610.48121949489,90533.51878050512,없음,1,55.835256796739394,13512.0,44.16474320326061
2023-01-05,목,1,1,해산물,연어,24,13230,0,13230.0,317520.0,202668.83584600533,114851.16415399469,없음,1,36.17131650100614,13230.0,63.82868349899387
2023-01-05,목,1,1,해산물,새우,38,12762,0,12762.0,484956.0,328768.5619999116,156187.43800008844,1+1 이벤트,1,32.206517292308675,12762.0,67.79348270769134
2023-01-05,목,1,1,해산물,조개,62,5898,23,4541.46,281570.52,156812.14909387854,124758.37090612148,할인 프로모션,1,44.308037256926426,4541.46,55.691962743073574
2023-01-05,목,1,1,해산물,게,17,13641,0,13641.0,231897.0,149568.8880645421,82328.11193545791,없음,1,35.50201681585269,13641.0,64.49798318414732
2023-01-05,목,1,1,유제품,우유,55,7484,0,7484.0,411620.0,256967.29192044452,154652.70807955545,없음,1,37.571718594712465,7484.0,62.42828140528752
2023-01-05,목,1,1,유제품,치즈,22,4554,0,4554.0,100188.0,51613.588106081785,48574.411893918215,없음,1,48.48326335880366,4554.0,51.51673664119634
2023-01-05,목,1,1,유제품,요거트,20,4610,0,4610.0,92200.0,40113.39980599335,52086.60019400665,없음,1,56.493058778749074,4610.0,43.50694122125092
2023-01-05,목,1,1,유제품,버터,16,7067,0,7067.0,113072.0,50884.57414819155,62187.42585180845,없음,1,54.9980772001985,7067.0,45.0019227998015
2023-01-05,목,1,1,유제품,크림,41,2422,0,2422.0,99302.0,63213.58408070551,36088.41591929449,없음,1,36.34208366326408,2422.0,63.65791633673592
2023-01-05,목,1,1,베이커리,식빵,50,1950,0,1950.0,97500.0,43186.49357729274,54313.50642270726,없음,1,55.706160433545904,1950.0,44.293839566454096
2023-01-05,목,1,1,베이커리,크로와상,14,2865,0,2865.0,40110.0,20160.26968229852,19949.730317701484,없음,1,49.73754753852277,2865.0,50.26245246147724
2023-01-05,목,1,1,베이커리,베이글,44,4228,0,4228.0,186032.0,104542.20621301256,81489.79378698743,없음,1,43.8041808866149,4228.0,56.19581911338509
2023-01-05,목,1,1,베이커리,머핀,41,5225,0,5225.0,214225.0,86474.26095019994,127750.73904980006,없음,1,59.633907830458654,5225.0,40.36609216954134
2023-01-05,목,1,1,베이커리,케이크,40,3116,0,3116.0,124640.0,80771.66176943705,43868.33823056295,없음,1,35.19603516572766,3116.0,64.80396483427235
2023-01-06,금,1,1,과일,사과,13,3070,0,3070.0,39910.0,21495.5954870312,18414.4045129688,없음,1,46.139825890676015,3070.0,53.860174109323985
2023-01-06,금,1,1,과일,바나나,24,4281,0,4281.0,102744.0,59944.57618964924,42799.42381035076,1+1 이벤트,1,41.656372936960565,4281.0,58.343627063039435
2023-01-06,금,1,1,과일,오렌지,55,1355,0,1355.0,74525.0,50350.96480144464,24174.035198555364,포인트 적립,1,32.43748433217761,1355.0,67.5625156678224
2023-01-06,금,1,1,과일,딸기,20,4177,0,4177.0,83540.0,52744.98400644167,30795.01599355833,1+1 이벤트,1,36.86259994440786,4177.0,63.13740005559214
2023-01-06,금,1,1,과일,포도,31,4100,0,4100.0,127100.0,54814.9368155555,72285.0631844445,없음,1,56.87259101844572,4100.0,43.12740898155429
2023-01-06,금,1,1,과일,수박,35,2636,0,2636.0,92260.0,64162.434704879495,28097.565295120505,1+1 이벤트,1,30.454764031129965,2636.0,69.54523596887003
2023-01-06,금,1,1,과일,멜론,42,2854,0,2854.0,119868.0,59146.86031278688,60721.13968721312,없음,1,50.65667207863076,2854.0,49.34332792136924
2023-01-06,금,1,1,채소,양파,46,1832,0,1832.0,84272.0,42183.12258439501,42088.87741560499,없음,1,49.94408275062297,1832.0,50.055917249377025
2023-01-06,금,1,1,채소,감자,33,1036,0,1036.0,34188.0,22531.78745738273,11656.212542617272,없음,1,34.0944557816113,1036.0,65.9055442183887
2023-01-06,금,1,1,채소,당근,44,917,0,917.0,40348.0,27256.54337255528,13091.456627444724,없음,1,32.44635825182097,917.0,67.55364174817903
2023-01-06,금,1,1,채소,토마토,28,2379,0,2379.0,66612.0,32869.15526264857,33742.84473735143,없음,1,50.65580486601727,2379.0,49.34419513398272
2023-01-06,금,1,1,채소,오이,40,2703,0,2703.0,108120.0,50146.51392089202,57973.48607910798,없음,1,53.61957646976321,2703.0,46.3804235302368
2023-01-06,금,1,1,채소,상추,23,647,0,647.0,14881.0,7803.406475554551,7077.593524445449,시즌 특별전,1,47.56127628818929,647.0,52.43872371181071
2023-01-06,금,1,1,채소,시금치,32,826,0,826.0,26432.0,15293.96503334102,11138.03496665898,없음,1,42.138449480398684,826.0,57.86155051960132
2023-01-06,금,1,1,육류,소고기,21,5951,0,5951.0,124971.0,83657.62278170863,41313.37721829137,없음,1,33.05837131677858,5951.0,66.94162868322141
2023-01-06,금,1,1,육류,양고기,10,16485,0,16485.0,164850.0,93617.01258484792,71232.98741515209,없음,1,43.21079006075347,16485.0,56.78920993924655
2023-01-06,금,1,1,육류,오리고기,14,13038,0,13038.0,182532.0,114260.2617496421,68271.7382503579,없음,1,37.40261337757648,13038.0,62.59738662242352
2023-01-06,금,1,1,해산물,연어,26,6451,0,6451.0,167726.0,107382.36685168432,60343.63314831567,없음,1,35.97750685541637,6451.0,64.02249314458362
2023-01-06,금,1,1,해산물,새우,16,11519,0,11519.0,184304.0,79477.88842822547,104826.11157177453,없음,1,56.876742540462786,11519.0,43.123257459537214
2023-01-06,금,1,1,해산물,오징어,63,6054,0,6054.0,381402.0,235036.66696770597,146365.33303229406,없음,1,38.375607110684804,6054.0,61.6243928893152
2023-01-06,금,1,1,해산물,게,34,9612,0,9612.0,326808.0,170566.87724467594,156241.12275532406,없음,1,47.80823075179435,9612.0,52.19176924820565
2023-01-06,금,1,1,유제품,우유,22,3698,0,3698.0,81356.0,53242.492800441134,28113.507199558862,없음,1,34.55615713599349,3698.0,65.44384286400651
2023-01-06,금,1,1,유제품,치즈,27,2013,0,2013.0,54351.0,36588.39756492572,17762.60243507428,없음,1,32.68127989379088,2013.0,67.31872010620911
2023-01-06,금,1,1,유제품,요거트,12,2909,0,2909.0,34908.0,17765.301293791865,17142.698706208135,없음,1,49.108223634147286,2909.0,50.891776365852714
2023-01-06,금,1,1,유제품,버터,27,2779,18,2278.78,61527.060000000005,32660.89893771012,28866.161062289888,할인 프로모션,1,46.916204125940496,2278.78,53.083795874059504
2023-01-06,금,1,1,베이커리,식빵,45,5223,0,5223.0,235035.0,106854.46541187924,128180.53458812076,없음,1,54.53678583535251,5223.0,45.46321416464749
2023-01-06,금,1,1,베이커리,크로와상,26,1236,0,1236.0,32136.0,16735.30446030977,15400.69553969023,없음,1,47.92349869209058,1236.0,52.07650130790942
